============================================================
CICERO PAIRS - WINDOW SIZE 4
============================================================

Pair                           | Count
('enim', 'nunc')               |     5
('perspicio', 'scribo')        |     5
('scribo', 'voluntas')         |     5
('nego', 'non')                |     5
('ago', 'dico')                |     5
('frater', 'habeo')            |     5
('accipio', 'video')           |     5
('accipio', 'quam')            |     5
('homo', 'volo')               |     5
('causa', 'quidem')            |     5
('certe', 'quidem')            |     5
('quidem', 'valde')            |     5
('amo', 'video')               |     5
('caesar', 'lucius')           |     5
('diligenter', 'scribo')       |     5
('cogito', 'volo')             |     5
('curo', 'non')                |     5
('audio', 'tamen')             |     5
('tamen', 'venio')             |     5
('possum', 'tempus')           |     5
('res', 'utilis')              |     5
('locus', 'quam')              |     5
('locus', 'multus')            |     5
('possum', 'primus')           |     5
('mitto', 'ut')                |     5
('certus', 'enim')             |     5
('certus', 'do')               |     5
('certus', 'littera')          |     5
('autem', 'ne')                |     5
('epirus', 'ne')               |     5
('habeo', 'proficiscor')       |     5
('do', 'multus')               |     5
('reddo', 'scribo')            |     5
('do', 'magnus')               |     5
('autem', 'dico')              |     5
('loquor', 'scribo')           |     5
('curo', 'facio')              |     5
('curo', 'possum')             |     5
('facio', 'nam')               |     5
('multus', 'salus')            |     5
('epistula', 'modo')           |     5
('frater', 'video')            |     5
('animus', 'volo')             |     5
('greek.expression', 'locus')  |     5
('locus', 'possum')            |     5
('ago', 'venio')               |     5
('ago', 'diligenter')          |     5
('diligenter', 'facio')        |     5
('caput', 'scribo')            |     5
('modo', 'scio')               |     5
('auctoritas', 'greek.expression') |     5
('fero', 'rogatio')            |     5
('fio', 'ita')                 |     5
('fero', 'video')              |     5
('homo', 'nequam')             |     5
('bonus', 'valde')             |     5
('enim', 'umquam')             |     5
('hic', 'res')                 |     5
('audio', 'facio')             |     5
('consilium', 'sententia')     |     5
('greek.expression', 'nosco')  |     5
('bonus', 'puto')              |     5
('consulatus', 'video')        |     5
('malus', 'non')               |     5
('consul', 'greek.expression') |     5
('dico', 'inquam')             |     5
('enim', 'nosco')              |     5
('fero', 'inquam')             |     5
('facio', 'mentio')            |     5
('emo', 'inquam')              |     5
('autem', 'bonus')             |     5
('nam', 'quam')                |     5
('non', 'relinquo')            |     5
('dolor', 'etiam')             |     5
('magnus', 'miser')            |     5
('multus', 'puto')             |     5
('dico', 'modo')               |     5
('autem', 'consul')            |     5
('autem', 'credo')             |     5
('dico', 'lex')                |     5
('enim', 'soleo')              |     5
('malo', 'non')                |     5
('malo', 'res')                |     5
('res', 'vereor')              |     5
('scribo', 'vereor')           |     5
('antea', 'non')               |     5
('facio', 'habeo')             |     5
('littera', 'quintus')         |     5
('epistula', 'littera')        |     5
('certe', 'facio')             |     5
('mitto', 'thessalonica')      |     5
('amicus', 'habeo')            |     5
('habeo', 'puto')              |     5
('habeo', 'tantus')            |     5
('animus', 'homo')             |     5
('animus', 'ne')               |     5
('consilium', 'sermo')         |     5
('diu', 'non')                 |     5
('animus', 'offendo')          |     5
('miser', 'res')               |     5
('credo', 'enim')              |     5
('audio', 'enim')              |     5
('quaero', 'res')              |     5
('fero', 'ne')                 |     5
('dico', 'senatus')            |     5
('consul', 'metellus')         |     5
('consul', 'designo')          |     5
('utor', 'video')              |     5
('publicus', 'scio')           |     5
('multus', 'scio')             |     5
('credo', 'scribo')            |     5
('iam', 'scio')                |     5
('primum', 'scio')             |     5
('bene', 'non')                |     5
('nolo', 'non')                |     5
('animus', 'publicus')         |     5
('ago', 'nam')                 |     5
('possum', 'senatus')          |     5
('greek.expression', 'interea') |     5
('possum', 'sic')              |     5
('publicus', 'spero')          |     5
('curo', 'video')              |     5
('do', 'ita')                  |     5
('reliquus', 'res')            |     5
('facio', 'quo')               |     5
('tamen', 'tantus')            |     5
('nam', 'volo')                |     5
('amo', 'res')                 |     5
('arbitror', 'res')            |     5
('magis', 'quidem')            |     5
('facio', 'provincia')         |     5
('provincia', 'senatus')       |     5
('consularis', 'non')          |     5
('gratia', 'magnus')           |     5
('arbitror', 'possum')         |     5
('facile', 'non')              |     5
('multus', 'verbum')           |     5
('enim', 'ita')                |     5
('causa', 'ita')               |     5
('facio', 'publius')           |     5
('dico', 'probo')              |     5
('bonus', 'littera')           |     5
('homo', 'littera')            |     5
('littera', 'primum')          |     5
('ago', 'vehementer')          |     5
('gaudeo', 'vehementer')       |     5
('scribo', 'tum')              |     5
('cum', 'res')                 |     5
('consilium', 'quidem')        |     5
('alter', 'scribo')            |     5
('res', 'spes')                |     5
('existimo', 'facio')          |     5
('gero', 'video')              |     5
('antea', 'ut')                |     5
('credo', 'volo')              |     5
('gero', 'ita')                |     5
('lego', 'res')                |     5
('etiam', 'quaero')            |     5
('fio', 'tribunus')            |     5
('dies', 'septimus')           |     5
('dies', 'ne')                 |     5
('etiam', 'oratio')            |     5
('habeo', 'locus')             |     5
('magnus', 'publicus')         |     5
('caesar', 'etiam')            |     5
('res', 'tantum')              |     5
('pars', 'res')                |     5
('multus', 'tamen')            |     5
('causa', 'tamen')             |     5
('ago', 'publicus')            |     5
('ago', 'causa')               |     5
('dies', 'tamen')              |     5
('frater', 'relinquo')         |     5
('amo', 'debeo')               |     5
('puto', 'roma')               |     5
('greek.expression', 'vir')    |     5
('lego', 'littera')            |     5
('nam', 'venio')               |     5
('greek.expression', 'repr(eh)endo') |     5
('greek.expression', 'istuc')  |     5
('res', 'sane')                |     5
('do', 'pompeius')             |     5
('semper', 'video')            |     5
('dico', 'mitto')              |     5
('amo', 'facio')               |     5
('iam', 'ut')                  |     5
('etiam', 'vero')              |     5
('parvus', 'quam')             |     5
('magis', 'multo')             |     5
('accipio', 'etiam')           |     5
('pompeius', 'ut')             |     5
('dies', 'greek.expression')   |     5
('certus', 'scribo')           |     5
('scribo', 'valde')            |     5
('possum', 'tam')              |     5
('quam', 'satis')              |     5
('locus', 'ubi')               |     5
('greek.expression', 'itaque') |     5
('sane', 'scribo')             |     5
('amo', 'possum')              |     5
('dico', 'salus')              |     5
('dies', 'fero')               |     5
('epistula', 'venio')          |     5
('fero', 'habeo')              |     5
('do', 'spes')                 |     5
('puto', 'tempus')             |     5
('maias', 'volo')              |     5
('puer', 'scribo')             |     5
('iucundus', 'non')            |     5
('credo', 'tamen')             |     5
('habeo', 'multus')            |     5
('debeo', 'quam')              |     5
