============================================================
CICERO: TOP COLLOCATIONS by PMI (Inseparability)
============================================================

Collocation                    | PMI        | Count
('gnaeus', 'paucus')           |       5.32 |     3
('necesse', 'pugno')           |       5.32 |     3
('amitto', 'studium')          |       5.32 |     4
('comitium', 'proinde')        |       5.31 |     3
('mehercule', 'mirus')         |       5.31 |     3
('mens', 'utinam')             |       5.30 |     3
('religio', 'statuo')          |       5.30 |     3
('accipio', 'vicus')           |       5.29 |     3
('cohors', 'domitius')         |       5.29 |     5
('alter', 'trebulanus')        |       5.28 |     3
('marcellus', 'provincia')     |       5.28 |     3
('lentus', 'negotium')         |       5.28 |     3
('exeo', 'iubeo')              |       5.27 |     4
('eques', 'scaptius')          |       5.27 |     4
('afficio', 'umquam')          |       5.25 |     3
('certus', 'iterum')           |       5.25 |     3
('cassius', 'familiaris')      |       5.25 |     3
('cum', 'tum')                 |       5.25 |    35
('deus', 'voco')               |       5.24 |     3
('antium', 'inde')             |       5.24 |     3
('contemno', 'postulo')        |       5.24 |     3
('vita', 'voco')               |       5.24 |     4
('impero', 'pecunia')          |       5.24 |     3
('castra', 'gravis')           |       5.24 |     4
('abrogo', 'semper')           |       5.24 |     3
('duco', 'pax')                |       5.24 |     3
('exclamo', 'greek.expression') |       5.23 |     9
('sequor', 'vis')              |       5.22 |     3
('appello', 'paucus')          |       5.22 |     3
('balbus', 'caesar')           |       5.22 |     3
('maneo', 'profecto')          |       5.22 |     3
('officium', 'rescribo')       |       5.22 |     3
('praetermitto', 'profecto')   |       5.22 |     3
('credo', 'praeceptum')        |       5.22 |     3
('caesar', 'plaudo')           |       5.22 |     3
('iudex', 'religio')           |       5.22 |     4
('iudex', 'reus')              |       5.22 |     4
('caput', 'rogatio')           |       5.22 |     3
('censor', 'nescio')           |       5.22 |     3
('facio', 'pisistratus')       |       5.22 |     3
('facio', 'heres')             |       5.22 |     3
('facio', 'improbe')           |       5.22 |     3
('facio', 'theca')             |       5.22 |     3
('deleo', 'modo')              |       5.21 |     3
('epistula', 'obsigno')        |       5.21 |     3
('multus', 'occultus')         |       5.21 |     3
('collega', 'lex')             |       5.20 |     4
('ascribo', 'gratus')          |       5.20 |     3
('catilina', 'pridem')         |       5.20 |     3
('catilina', 'incendium')      |       5.20 |     3
('spes', 'suscenseo')          |       5.20 |     3
('gaudeo', 'vehementer')       |       5.19 |     5
('cupio', 'terra')             |       5.19 |     3
('mors', 'teneo')              |       5.19 |     3
('bellum', 'dux')              |       5.19 |     3
('causa', 'ignavus')           |       5.19 |     3
('iunias', 'pompeius')         |       5.19 |     4
('affirmo', 'studium')         |       5.19 |     3
('cicero', 'deiotarus')        |       5.19 |     3
('bellum', 'condicio')         |       5.19 |     3
('plaudo', 'pompeius')         |       5.19 |     4
('emo', 'inquam')              |       5.19 |     9
('senatus', 'serranus')        |       5.19 |     3
('quaternus', 'senatus')       |       5.19 |     3
('licet', 'promulgo')          |       5.18 |     4
('fufius', 'plebs')            |       5.17 |     4
('ibi', 'maias')               |       5.17 |     4
('miseria', 'vita')            |       5.17 |     3
('ibi', 'praesto')             |       5.17 |     3
('ibi', 'quintilis')           |       5.17 |     3
('scaptius', 'solvo')          |       5.17 |     5
('impero', 'scaptius')         |       5.17 |     3
('mirificus', 'plenus')        |       5.17 |     3
('ceno', 'domus')              |       5.17 |     3
('prorogo', 'provincia')       |       5.17 |     5
('campus', 'clodius')          |       5.17 |     5
('dies', 'natalis')            |       5.17 |     4
('gaius', 'piso')              |       5.16 |     3
('agrarius', 'lex')            |       5.16 |     7
('praeficio', 'quintus')       |       5.16 |     4
('liber', 'scaevola')          |       5.14 |     4
('condicio', 'potius')         |       5.14 |     3
('domesticus', 'forum')        |       5.13 |     3
('consularis', 'soror')        |       5.13 |     3
('caput', 'quomodo')           |       5.13 |     3
('hortensius', 'praeterea')    |       5.13 |     3
('animus', 'mollis')           |       5.13 |     3
('oportet', 'transeo')         |       5.13 |     3
('laedo', 'lex')               |       5.11 |     3
('pusillus', 'tam')            |       5.11 |     3
('aetas', 'tam')               |       5.11 |     4
('monetary.expression', 'relinquo') |       5.11 |     3
('ferrum', 'tam')              |       5.11 |     3
('apertus', 'publicus')        |       5.10 |     3
('deficio', 'publicus')        |       5.10 |     3
('copia', 'praesidium')        |       5.10 |     7
('iudex', 'persuadeo')         |       5.09 |     3
('fero', 'moleste')            |       5.09 |    12
('gabinius', 'iudex')          |       5.09 |     3
('constituo', 'praetor')       |       5.09 |     3
('contentus', 'vereor')        |       5.09 |     3
('committo', 'memmius')        |       5.09 |     3
('appius', 'paulo')            |       5.09 |     3
('licet', 'pervenio')          |       5.09 |     3
('concedo', 'postulo')         |       5.09 |     3
('nego', 'rectus')             |       5.09 |     3
('gnaeus', 'solvo')            |       5.09 |     3
('frequens', 'senatus')        |       5.09 |     7
('conscribo', 'consul')        |       5.08 |     3
('ambo', 'consul')             |       5.08 |     4
('domitius', 'gnaeus')         |       5.07 |     4
('marcus', 'piso')             |       5.07 |     4
('britannia', 'quintus')       |       5.07 |     3
('quintus', 'sordes')          |       5.07 |     3
('greek.expression', 'obsto')  |       5.06 |     4
('adiuvo', 'sic')              |       5.06 |     3
('calliope', 'greek.expression') |       5.06 |     4
('greek.expression', 'satietas') |       5.06 |     4
('greek.expression', 'intuor') |       5.06 |     4
('greek.expression', 'philoxenus') |       5.06 |     4
('greek.expression', 'insidiator') |       5.06 |     4
('greek.expression', 'intercludo') |       5.06 |     8
('auditor', 'greek.expression') |       5.06 |     4
('taceo', 'vix')               |       5.06 |     3
('contio', 'postridie')        |       5.06 |     3
('amo', 'quantum')             |       5.06 |     9
('oro', 'statim')              |       5.06 |     3
('plenus', 'timor')            |       5.06 |     3
('convenio', 'copia')          |       5.06 |     3
('magnus', 'vedius')           |       5.06 |     3
('essedum', 'magnus')          |       5.06 |     3
('mitto', 'poema')             |       5.05 |     4
('exemplum', 'mitto')          |       5.05 |     5
('agrarius', 'sane')           |       5.05 |     3
('dispergo', 'mitto')          |       5.05 |     3
('mitto', 'rhodos')            |       5.05 |     3
('locus', 'produco')           |       5.05 |     3
('gabinius', 'nescio')         |       5.05 |     3
('inde', 'laodicea')           |       5.05 |     3
('cilicia', 'exercitus')       |       5.05 |     3
('civis', 'romanus')           |       5.05 |     3
('exercitus', 'firmus')        |       5.05 |     3
('quam', 'veho')               |       5.04 |     3
('ingenue', 'quam')            |       5.04 |     3
('philadelphus', 'quam')       |       5.04 |     3
('cicero', 'legio')            |       5.04 |     3
('filia', 'scio')              |       5.04 |     3
('gabinius', 'novus')          |       5.04 |     4
('ne', 'parricidium')          |       5.03 |     3
('honorifice', 'ne')           |       5.03 |     3
('copiose', 'ne')              |       5.03 |     3
('ne', 'observantia')          |       5.03 |     3
('dedico', 'ne')               |       5.03 |     3
('furenter', 'ne')             |       5.03 |     3
('doctus', 'ne')               |       5.03 |     3
('ne', 'sanctus')              |       5.03 |     3
('ne', 'unicus')               |       5.03 |     3
('luctuosus', 'ne')            |       5.03 |     3
('ne', 'saltem')               |       5.03 |     3
('lignum', 'ne')               |       5.03 |     3
('lectus', 'ne')               |       5.03 |     3
('cupiditas', 'eo')            |       5.03 |     3
('eo', 'meridies')             |       5.03 |     3
('afficio', 'tantus')          |       5.03 |     4
('filius', 'parthus')          |       5.03 |     4
('defendo', 'vis')             |       5.02 |     4
('deduco', 'iudicium')         |       5.02 |     3
('alter', 'egeo')              |       5.02 |     3
('consultum', 'senatus')       |       5.02 |    44
('disiungo', 'senatus')        |       5.02 |     4
('capitolium', 'senatus')      |       5.02 |     4
('lex', 'promulgo')            |       5.01 |     7
('frater', 'stomachus')        |       5.01 |     3
('dubitatio', 'frater')        |       5.01 |     3
('frater', 'liberi')           |       5.01 |     3
('salvus', 'ubi')              |       5.00 |     3
('advolo', 'quare')            |       5.00 |     3
('advolo', 're')               |       5.00 |     3
('derivo', 'possum')           |       5.00 |     3
('terra', 'ubi')               |       5.00 |     3
('deinde', 'pax')              |       5.00 |     4
('pax', 'timeo')               |       5.00 |     3
('absolvo', 'iudex')           |       5.00 |     5
('campus', 'metellus')         |       4.99 |     3
('impendeo', 'sentio')         |       4.99 |     3
('neque', 'pecco')             |       4.99 |     3
('beneventum', 'do')           |       4.98 |     4
('domus', 'emo')               |       4.98 |     7
('accipio', 'trebulanus')      |       4.97 |     4
('domitius', 'num')            |       4.97 |     4
('invidia', 'periculum')       |       4.97 |     3
('caput', 'caveo')             |       4.97 |     3
('edictum', 'ius')             |       4.97 |     3
('magistratus', 'tribunus')    |       4.97 |     4
('amitto', 'tribunus')         |       4.97 |     4
('credo', 'historia')          |       4.96 |     3
('amor', 'diligentia')         |       4.96 |     5
('affirmo', 'opera')           |       4.96 |     3
('curio', 'defero')            |       4.96 |     4
('athenae', 'inde')            |       4.96 |     3
('athenae', 'thessalonica')    |       4.96 |     3
('careo', 'praesertim')        |       4.95 |     3
('postulo', 'reus')            |       4.95 |     3
('gaudeo', 'mens')             |       4.95 |     3
('domus', 'unde')              |       4.95 |     3
('domus', 'educo')             |       4.95 |     3
('ibi', 'pomptinus')           |       4.95 |     3
('decedo', 'scaptius')         |       4.95 |     3
('differo', 'lex')             |       4.94 |     4
('iulius', 'lex')              |       4.94 |     4
('invidia', 'vix')             |       4.93 |     4
('calamitas', 'tantus')        |       4.93 |     3
('comitium', 'nox')            |       4.93 |     5
('debeo', 'scilicet')          |       4.93 |     3
('absolvo', 'cato')            |       4.93 |     4
('confero', 'omnino')          |       4.93 |     4
('ius', 'scaptius')            |       4.93 |     4
('exeo', 'urbs')               |       4.92 |     5
('condicio', 'urbs')           |       4.92 |     3
('laus', 'praetermitto')       |       4.92 |     3
('filius', 'gaudeo')           |       4.92 |     4
('pecunia', 'solvo')           |       4.92 |     4
('quomodo', 'refero')          |       4.91 |     5
('consultum', 'rogatio')       |       4.91 |     5
('profecto', 'umquam')         |       4.90 |     4
('comitium', 'competitor')     |       4.90 |     3
('pompeianus', 'sane')         |       4.90 |     3
('certe', 'quod')              |       4.89 |     4
('consultum', 'intercedo')     |       4.89 |     4
('auctor', 'tollo')            |       4.88 |     3
('fortuna', 'profecto')        |       4.88 |     3
('obduco', 'video')            |       4.88 |     3
('et', 'unus')                 |       4.88 |     3
('bibulus', 'vettius')         |       4.88 |     3
