============================================================
CICERO: TOP PAIRS by FREQUENCY (Raw Count)
============================================================

Pair                           | Count
('animus', 'scio')             |     5
('emo', 'volo')                |     5
('quintus', 'scio')            |     5
('cogitatio', 'volo')          |     5
('animus', 'nunc')             |     5
('locus', 'scio')              |     5
('greek.expression', 'ignoro') |     5
('greek.expression', 'praetermitto') |     5
('possum', 'reperio')          |     5
('non', 'reperio')             |     5
('possum', 'praetermitto')     |     5
('delecto', 'possum')          |     5
('met', 'possum')              |     5
('non', 'tusculanus')          |     5
('tusculanus', 'venio')        |     5
('ago', 'delecto')             |     5
('placeo', 'tum')              |     5
('ago', 'cura')                |     5
('quam', 'recte')              |     5
('cura', 'quam')               |     5
('certus', 'diligenter')       |     5
('paro', 'volo')               |     5
('habeo', 'paro')              |     5
('modum', 'volo')              |     5
('bibliotheca', 'volo')        |     5
('otium', 'volo')              |     5
('do', 'nego')                 |     5
('do', 'gratus')               |     5
('gratus', 'intellego')        |     5
('gratus', 'magnus')           |     5
('mehercule', 'scio')          |     5
('possum', 'signum')           |     5
('locus', 'magis')             |     5
('multus', 'studium')          |     5
('magis', 'mitto')             |     5
('genus', 'mitto')             |     5
('nam', 'repr(eh)endo')        |     5
('appello', 'ut')              |     5
('itaque', 'roma')             |     5
('brevis', 'quam')             |     5
('certus', 'ubi')              |     5
('epistula', 'manus')          |     5
('dubito', 'scribo')           |     5
('habeo', 'vehementer')        |     5
('mitto', 'quaero')            |     5
('curo', 'quaero')             |     5
('accido', 'greek.expression') |     5
('facio', 'opinio')            |     5
('quam', 'simul')              |     5
('parum', 'scio')              |     5
('auctoritas', 'quam')         |     5
('greek.expression', 'proelior') |     5
('greek.expression', 'vehementer') |     5
('defendo', 'senatus')         |     5
('senatus', 'sic')             |     5
('defendo', 'sic')             |     5
('defendo', 'magnus')          |     5
('clamor', 'magnus')           |     5
('publicus', 'umquam')         |     5
('fortis', 'res')              |     5
('contio', 'res')              |     5
('deus', 'non')                |     5
('desidero', 'vero')           |     5
('lex', 'religio')             |     5
('consularis', 'lex')          |     5
('fufius', 'tribunus')         |     5
('fero', 'rogatio')            |     5
('ita', 'rogatio')             |     5
('ita', 'nisi')                |     5
('iudex', 'ne')                |     5
('dico', 'nisi')               |     5
('causa', 'iam')               |     5
('greek.expression', 'hortensius') |     5
('consilium', 'lex')           |     5
('odium', 'quam')              |     5
('odium', 'tamen')             |     5
('enim', 'primum')             |     5
('bonus', 'iudex')             |     5
('bonus', 'valde')             |     5
('bonus', 'umquam')            |     5
('eques', 'non')               |     5
('multus', 'primus')           |     5
('multus', 'quaero')           |     5
('do', 'postulo')              |     5
('do', 'tantum')               |     5
('tantum', 'video')            |     5
('non', 'reus')                |     5
('iudex', 'vero')              |     5
('audio', 'credo')             |     5
('multo', 'video')             |     5
('civis', 'dico')              |     5
('dico', 'metellus')           |     5
('multo', 'ut')                |     5
('iudex', 'magnus')            |     5
('inquam', 'magnus')           |     5
('itaque', 'sic')              |     5
('salus', 'ut')                |     5
('non', 'praeclarus')          |     5
('defero', 'senatus')          |     5
('magistratus', 'senatus')     |     5
('homo', 'laudo')              |     5
('greek.expression', 'honorificus') |     5
('do', 'et')                   |     5
('bonus', 'negotium')          |     5
('bonus', 'deus')              |     5
('etiam', 'iudex')             |     5
('commoveo', 'quam')           |     5
('possum', 'postulo')          |     5
('timeo', 'ut')                |     5
('quaero', 'timeo')            |     5
('iudicium', 'ut')             |     5
('possum', 'status')           |     5
('genus', 'nunc')              |     5
('nunc', 'status')             |     5
('consilium', 'status')        |     5
('coniunctio', 'res')          |     5
('bonus', 'consilium')         |     5
('confirmo', 'video')          |     5
('auctoritas', 'bonus')        |     5
('consulatus', 'scio')         |     5
('homo', 'iudicium')           |     5
('non', 'romanus')             |     5
('ceterus', 'etiam')           |     5
('ceterus', 'facio')           |     5
('ceterus', 'scio')            |     5
('ceterus', 'publicus')        |     5
('modus', 'publicus')          |     5
('res', 'statuo')              |     5
('facio', 'malus')             |     5
('plane', 'senatus')           |     5
('iudicium', 'puto')           |     5
('bonus', 'concido')           |     5
('non', 'poena')               |     5
('bonus', 'improbus')          |     5
('enim', 'praesertim')         |     5
('iam', 'umquam')              |     5
('clodius', 'iam')             |     5
('licet', 'tum')               |     5
('licet', 'ne')                |     5
('habeo', 'paucus')            |     5
('convenio', 'dico')           |     5
('multus', 'summus')           |     5
('dico', 'summus')             |     5
('pater', 'res')               |     5
('ne', 'pater')                |     5
('stultus', 'video')           |     5
('retineo', 'urbs')            |     5
('accedo', 'animus')           |     5
('res', 'retineo')             |     5
('bonus', 'retineo')           |     5
('dignitas', 'res')            |     5
('invenio', 'non')             |     5
('facio', 'novus')             |     5
('enim', 'narro')              |     5
('fero', 'rex')                |     5
('appello', 'rex')             |     5
('domus', 'inquam')            |     5
('domus', 'facio')             |     5
('emo', 'non')                 |     5
('credo', 'dico')              |     5
('accipio', 'credo')           |     5
('magnus', 'vero')             |     5
('accipio', 'ante')            |     5
('accipio', 'bonus')           |     5
('magnus', 'relinquo')         |     5
('nam', 'urbs')                |     5
('non', 'obsum')               |     5
('invidia', 'non')             |     5
('res', 'valeo')               |     5
('res', 'sanguis')             |     5
('hercle', 'magnus')           |     5
('diligo', 'puto')             |     5
('non', 'vivo')                |     5
('debeo', 'do')                |     5
('debeo', 'enim')              |     5
('clodius', 'dico')            |     5
('ante', 'dico')               |     5
('iam', 'lex')                 |     5
('clodius', 'soleo')           |     5
('heus', 'non')                |     5
('curio', 'non')               |     5
('ne', 'voco')                 |     5
('facio', 'voco')              |     5
('facio', 'opinor')            |     5
('opinor', 'scribo')           |     5
('facio', 'malo')              |     5
('asia', 'eo')                 |     5
('eo', 'parum')                |     5
('equidem', 'res')             |     5
('equidem', 'tamen')           |     5
('possum', 'vereor')           |     5
('commode', 'tamen')           |     5
('praesertim', 'proficiscor')  |     5
('praesertim', 'scribo')       |     5
('graecus', 'scribo')          |     5
('nunc', 'vereor')             |     5
('desum', 'littera')           |     5
('desum', 'etiam')             |     5
('magnus', 'mitto')            |     5
('epistula', 'voluntas')       |     5
('iudicium', 'littera')        |     5
('amor', 'littera')            |     5
('exemplum', 'mitto')          |     5
('amor', 'summus')             |     5
('quintus', 'tam')             |     5
('saepe', 'tam')               |     5
('littera', 'vehementer')      |     5
('etiam', 'tantum')            |     5
('littera', 'quantum')         |     5
('dubito', 'ne')               |     5
('accipio', 'nam')             |     5
('nosco', 'quam')              |     5
('accido', 'video')            |     5
('scribo', 'sic')              |     5
('quidem', 'sic')              |     5
('domesticus', 'quidem')       |     5
('facio', 'vulnus')            |     5
('commode', 'quam')            |     5
('mitto', 'sermo')             |     5
('iter', 'mitto')              |     5
('causa', 'mitto')             |     5
('causa', 'roma')              |     5
('amicus', 'tantus')           |     5
('habeo', 'tantus')            |     5
('puto', 'tantus')             |     5
('ita', 'molestia')            |     5
('nam', 'saepe')               |     5
('caput', 'dico')              |     5
('magis', 'spero')             |     5
